	Store Number	City	2015 Sales	2015 Sales mean	County Number	Price per Liter mean	Zip Code	2015 Volume Sold (Liters)	2015 Volume Sold (Liters) mean	2015 Margin mean	2015 Margin sum	2015 Sales Q1	2016 Sales Q1	County Name
545	4247	BELMOND	2403.66	96.1464	99.0	16.1843238095	50421	220.75	8.83	32.4484	811.21	1194.09	2007.39	Black Hawk
546	4248	SHELDON	14292.4	621.408695652	71.0	12.9283643892	51201	1426.2	62.0086956522	207.334782609	4768.7	3300.52	4720.37	Bremer
547	4249	CLARINDA	5968.02	93.2503125	73.0	12.2571651786	51632	561.75	8.77734375	31.3415625	2005.86	1856.07	31256.58	Cerro Gordo
548	4250	ELDORA	6651.25	105.575396825	42.0	13.7843688587	50627	605.75	9.61507936508	35.4331746032	2232.29	20017.56	4750.82	Polk
549	4251	AMES	13496.54	97.8010144928	85.0	25.1120482211	50014	833.06	6.03666666667	32.7142028986	4514.56	2232.76	746.88	Scott
550	4252	MONTICELLO	11672.03	77.8135333333	53.0	15.5151119048	52310	978.8	6.52533333333	26.0042	3900.63	5981.54	2795.6	Scott
551	4253	WINTERSET	28568.7	238.0725	61.0	14.1133253968	50273	3151.5	26.2625	80.8	9696.0	5351.97	2757.27	Dallas
552	4254	EMMETSBURG	10541.67	119.791704545	74.0	13.0974025974	50536	916.1	10.4102272727	39.9711363636	3517.46	8305.41	1406.61	Story
553	4255	ORANGE CITY	40616.0	258.700636943	84.0	16.5409364128	51041	3422.32	21.7982165605	87.641656051	13759.74	2009.49	4640.62	Clayton
554	4256	SIOUX CENTER	24102.35	301.279375	84.0	18.0991071429	51250	1527.25	19.090625	100.4555	8036.44	6373.71	799.27	Polk
555	4258	BURLINGTON	14430.83	147.253367347	29.0	14.4476093294	52601	1413.0	14.4183673469	51.2671428571	5024.18	2215.86	1840.02	Woodbury
556	4260	OSCEOLA	23309.75	284.265243902	20.0	18.2778861789	50213	1555.75	18.9725609756	95.0518292683	7794.25	2019.7	807.37	Polk
557	4265	WATERLOO	25209.6	99.642687747	7.0	20.8439323358	50702	1399.49	5.53158102767	33.2475889328	8411.64	4503.65	1256.69	Scott
558	4266	SHENANDOAH	8263.98	131.174285714	73.0	14.4108012094	51601	605.1	9.60476190476	43.9666666667	2769.9	4327.43	5211.63	Lyon
559	4267	ANITA	7513.93	65.9116666667	15.0	15.0242105263	50020	570.5	5.00438596491	21.9865789474	2506.47	834.72	1080.36	Iowa
560	4268	ALGONA	17921.11	132.748962963	55.0	16.2562821869	50511	1742.5	12.9074074074	45.6711111111	6165.6	1165.62	1986.83	Monona
561	4269	TIPTON	20819.87	66.3053184713	16.0	15.7498024074	52772	1693.75	5.39410828025	22.2060191083	6972.69	2387.97	94.2	Polk
562	4270	OTTUMWA	2109.48	150.677142857	90.0	14.7565306122	52501	151.8	10.8428571429	50.2628571429	703.68	2551.8	2244.01	Buena Vista
563	4271	CENTERVILLE	6918.88	138.3776	4.0	17.2554666667	52544	459.25	9.185	46.217	2310.85	778.25	4531.01	Polk
564	4272	ESTHERVILLE	11397.13	167.604852941	32.0	14.415	51334	1025.25	15.0772058824	56.6710294118	3853.63	1715.14	3373.9	Winnebago
565	4273	DES MOINES	15828.33	44.9668465909	77.0	19.2206347011	50317	1016.18	2.886875	15.0004829545	5280.17	2944.15	2100.43	Dallas
566	4274	RUTHVEN	2921.39	73.03475	74.0	13.444452381	51358	270.5	6.7625	24.3925	975.7	8122.68	438.0	Polk
567	4275	KNOXVILLE	11085.92	205.294814815	63.0	14.4424747053	50138	1005.38	18.6181481481	68.7277777778	3711.3	328.77	1099.05	Scott
568	4276	LAKE MILLS	5683.67	67.6627380952	95.0	17.4188257847	50450	460.4	5.48095238095	22.5997619048	1898.38	2177.1	549.4	Linn
569	4277	LE MARS	36634.82	138.768257576	75.0	20.8174674138	51031	2328.47	8.81996212121	46.2952651515	12221.95	2080.92	231.18	Polk
570	4279	KEOTA	2054.85	57.0791666667	54.0	15.3098743386	52248	178.48	4.95777777778	19.06	686.16	4182.32	1760.1	Story
571	4283	MARION	7273.09	89.7912345679	57.0	16.2694826573	52302	558.88	6.89975308642	29.9444444444	2425.5	2743.05	666.66	Johnson
572	4284	IOWA FALLS	7292.01	165.7275	42.0	13.6193073593	50126	726.0	16.5	55.7877272727	2454.66	2722.54	1249.3	Muscatine
573	4285	NEW HAMPTON	12261.64	126.408659794	19.0	12.8802110947	50659	1130.5	11.6546391753	42.1962886598	4093.04	4772.89	838.12	Marion
574	4288	CEDAR RAPIDS	6590.5	79.4036144578	57.0	21.0284477118	52404	327.27	3.94301204819	26.4820481928	2198.01	358.72	1824.89	Johnson
575	4289	WAUKON	9784.11	113.76872093	3.0	13.9356146179	52172	903.0	10.5	38.3946511628	3301.94	3183.12	1690.26	Pottawattamie
576	4291	CRESTON	25211.94	81.0673311897	88.0	15.3321926198	50801	1645.5	5.29099678457	27.0547588424	8414.03	8142.62	563.02	Keokuk
577	4293	EDDYVILLE	2858.44	124.28	90.0	17.9844927536	52553	196.25	8.53260869565	41.5195652174	954.95	821.1	145.52	Howard
578	4295	DES MOINES	7048.7	36.9041884817	77.0	19.6272675143	50317	494.28	2.58785340314	12.3313089005	2355.28	1200.65	947.87	Cedar
579	4296	KEOSAUQUA	11855.86	77.4892810458	89.0	15.7121859997	52565	874.71	5.71705882353	25.8716339869	3958.36	8740.01	433.26	Bremer
580	4297	CEDAR RAPIDS	27002.94	109.323643725	57.0	19.722984384	52402	1716.07	6.94765182186	36.6467206478	9051.74	5127.16	737.89	Henry
581	4298	DYSART	3873.3	124.94516129	86.0	12.7218740399	52224	307.5	9.91935483871	41.7696774194	1294.86	1943.42	1361.99	Jackson
582	4299	CENTRAL CITY	7906.47	73.8922429907	57.0	13.6850778816	52214	709.9	6.63457943925	24.7318691589	2646.31	2100.64	1537.35	Johnson
583	4300	OSKALOOSA	16161.38	252.5215625	62.0	15.4866220238	52577	980.0	15.3125	84.25015625	5392.01	4492.24	1451.82	Woodbury
584	4301	DES MOINES	23161.42	141.228170732	77.0	24.4463893883	50320	1043.92	6.36536585366	47.0937804878	7723.38	6439.69	1173.36	Linn
585	4303	MEDIAPOLIS	10525.08	42.7848780488	29.0	16.7062670715	52637	708.93	2.88182926829	14.2702439024	3510.48	1655.33	1884.66	Woodbury
586	4306	HAMPTON	7273.55	38.2818421053	35.0	17.5707900013	50441	527.68	2.77726315789	12.7946842105	2430.99	9583.89	985.76	Linn
587	4307	DUNLAP	15185.99	82.0864324324	43.0	18.2870487367	712-2	1021.4	5.52108108108	27.3944864865	5067.98	31475.35	1264.34	Polk
588	4308	CORALVILLE	25532.8	107.280672269	52.0	20.6797691324	52241	1534.26	6.44647058824	35.8392436975	8529.74	1378.9	2038.07	Polk
589	4310	CHEROKEE	10640.49	102.312403846	18.0	14.5205723443	51012	801.25	7.70432692308	34.3893269231	3576.49	499.98	1223.32	Polk
590	4311	FORT DODGE	36146.01	322.732232143	94.0	13.8108333333	50501	3843.75	34.3191964286	110.834196429	12413.43	1749.7	989.58	Polk
591	4312	COUNCIL BLUFFS	145075.52	194.471206434	78.0	20.6437542484	51501	8017.51	10.7473324397	64.875616622	48397.21	1543.08	1732.77	Poweshiek
592	4313	ATLANTIC	9030.94	164.198909091	15.0	13.1188138528	50022	958.5	17.4272727273	55.6747272727	3062.11	2660.34	658.23	Dickinson
593	4315	WASHINGTON	4732.35	147.8859375	92.0	14.3705952381	52353	353.25	11.0390625	49.370625	1579.86	3822.09	1379.87	Howard
594	4317	GREENFIELD	9983.13	75.0611278195	1.0	15.2223129252	50849	830.5	6.24436090226	25.0908270677	3337.08	2221.98	1533.61	Johnson
595	4318	RED OAK	7834.27	124.353492063	69.0	14.6123960695	51566	636.25	10.0992063492	41.5480952381	2617.53	484.53	479.94	Scott
596	4319	HUMBOLDT	8293.71	104.983670886	46.0	13.5924231465	50548	729.75	9.23734177215	35.1202531646	2774.5	2367.94	870.52	Linn
597	4320	PERRY	18181.59	138.790763359	8.0	16.0620392585	50220	1381.0	10.5419847328	46.3222137405	6068.21	548.64	666.53	Pottawattamie
598	4321	CHARLES CITY	9517.99	134.056197183	34.0	14.3819919517	50616	1020.0	14.3661971831	45.4995774648	3230.47	849.96	2117.19	Mahaska
599	4322	BAXTER	1298.46	31.6697560976	50.0	14.9144250871	50028	96.62	2.35658536585	10.5926829268	434.3	3664.96	523.55	Buchanan
600	4324	DAYTON	5514.88	83.5587878788	94.0	15.2394083694	50530	417.75	6.32954545455	27.9560606061	1845.1	634.94	1184.64	Polk
601	4325	VILLISCA	1020.5	68.0333333333	69.0	15.872	50864	81.75	5.45	22.7546666667	341.32	953.2	321.81	Clinton
602	4326	STRATFORD	4199.7	66.6619047619	40.0	17.3764493575	50249	328.65	5.21666666667	22.2663492063	1402.78	1727.77	774.49	Appanoose
603	4334	DUBUQUE	19159.46	228.088809524	31.0	13.0607142857	52001	1683.1	20.0369047619	77.2614285714	6489.96	731.46	1733.52	Johnson
604	4335	INWOOD	634.94	158.735	60.0	20.9916666667	51240	45.75	11.4375	52.9425	211.77	2031.33	931.17	Johnson
605	4336	GEORGE	4230.87	48.6306896552	60.0	16.2356955607	51237	282.74	3.24988505747	16.2440229885	1413.23	3743.07	2825.59	Story
606	4337	LARCHWOOD	5937.49	109.953518519	60.0	22.7067901235	51241	314.45	5.82314814815	36.7111111111	1982.4	2736.85	878.85	Polk
607	4338	MELBOURNE	890.1	178.02	64.0	14.1554285714	50162	73.5	14.7	59.348	296.74	1871.75	1623.48	Muscatine
608	4343	DES MOINES	7307.98	94.9088311688	77.0	21.5028167139	50313	385.53	5.00688311688	31.6550649351	2437.44	6808.32	1337.57	Polk
609	4344	GRIMES	18591.39	29.746224	77.0	19.9523117071	50111	1192.56	1.908096	9.934848	6209.28	284.31	857.61	Dallas
610	4345	GRINNELL	15088.32	37.7208	79.0	18.1584451137	50112	919.79	2.299475	12.592975	5037.19	1569.68	636.77	Black Hawk
611	4346	SHELLSBURG	8580.19	31.6612177122	6.0	14.4022188775	52332	753.52	2.78051660517	10.5879335793	2869.33	815.56	1229.67	Union
612	4349	DES MOINES	13371.52	133.7152	77.0	21.5181642857	50315	697.79	6.9779	44.6005	4460.05	812.68	1139.38	Dubuque
613	4351	CLEAR LAKE	2682.14	99.3385185185	17.0	17.8282892416	50248	184.25	6.82407407407	33.2392592593	897.46	1491.35	103.59	Butler
614	4353	CLEAR LAKE	2584.52	71.7922222222	17.0	17.9940617102	50248	177.67	4.93527777778	23.9438888889	861.98	797.94	681.96	Woodbury
615	4355	STORY CITY	4963.91	90.2529090909	85.0	17.3906389426	50248	375.11	6.82018181818	30.1790909091	1659.85	1199.39	1084.11	Polk
616	4356	NEVADA	3659.44	73.1888	85.0	18.8607047619	50201	267.6	5.352	24.408	1220.4	1200.71	840.14	Story
617	4357	STORY CITY	4233.97	98.4644186047	85.0	14.6413476355	50248	394.81	9.18162790698	32.9425581395	1416.53	1162.04	1082.97	Black Hawk
618	4358	CLARION	4519.15	145.779032258	99.0	15.571797235	50525	364.75	11.7661290323	48.7664516129	1511.76	624.36	731.16	Henry
619	4359	WAUKEE	2820.62	80.5891428571	25.0	16.8298503401	50263	220.75	6.30714285714	26.8774285714	940.71	1289.97	1543.84	Polk
620	4360	NEWTON	4138.09	118.231142857	50.0	15.0449489072	50208	367.33	10.4951428571	39.4425714286	1380.49	605.93	445.35	Polk
621	4361	DES MOINES	6274.6	66.7510638298	77.0	20.7177814245	50313	409.82	4.35978723404	22.3191489362	2098.0	664.19	838.6	Black Hawk
622	4362	POLK CITY	6527.33	89.4154794521	77.0	16.1353986412	50226	432.69	5.92726027397	29.971369863	2187.91	1118.03	623.25	Buchanan
623	4364	GRINNELL	2711.61	135.5805	79.0	23.4216666667	50112	122.25	6.1125	45.2075	904.15	1498.54	903.82	Bremer
624	4365	GRINNELL	3660.37	110.92030303	79.0	19.1256854257	50112	259.1	7.85151515152	37.0524242424	1222.73	676.89	5966.07	Scott
625	4366	TIFFIN	4249.11	74.5457894737	52.0	19.1777173456	52340	273.42	4.79684210526	24.8743859649	1417.84	1174.03	978.27	Adair
626	4367	MASON CITY	3181.65	102.633870968	17.0	16.4634562212	50401	231.55	7.46935483871	34.2267741935	1061.03	221.12	2228.82	Polk
627	4368	JOHNSTON	3965.26	61.9571875	77.0	17.802436756	50131	295.52	4.6175	20.74890625	1327.93	1630.31	1306.62	Linn
628	4369	NORWALK	6314.67	80.9573076923	91.0	15.7578009638	50211	500.16	6.41230769231	27.0442307692	2109.45	674.84	245.01	Clay
629	4370	NORWALK	3480.37	63.2794545455	91.0	16.0998008658	50211	264.15	4.80272727273	21.1130909091	1161.22	867.23	481.37	Woodbury
630	4371	WEST DES MOINES	5218.19	81.53421875	77.0	17.6962663453	50265	332.27	5.19171875	27.34203125	1749.89	1786.98	1273.54	Carroll
631	4372	MASON CITY	1659.86	82.993	17.0	16.8258928571	50401	151.22	7.561	27.782	555.64	1185.82	1795.85	Polk
632	4373	WEST DES MOINES	8299.25	90.2092391304	77.0	17.6136090014	50266	523.03	5.68510869565	30.1632608696	2775.02	1200.75	584.88	Dubuque
633	4374	GRIMES	3908.01	84.9567391304	77.0	16.6012867341	50111	289.62	6.29608695652	28.3619565217	1304.65	968.49	1788.06	Polk
634	4375	GRIMES	5021.32	71.7331428571	77.0	16.4219651808	50111	365.93	5.22757142857	23.9784285714	1678.49	368.34	1642.55	Delaware
635	4376	MASON CITY	8259.18	77.1885981308	17.0	15.2800033378	50401	734.55	6.86495327103	25.7814018692	2758.61	1094.89	1085.34	Fremont
636	4377	DES MOINES	6838.18	68.3818	77.0	20.9418060006	50313	395.57	3.9557	22.8094	2280.94	2126.68	1617.7	Polk
637	4378	WAUKEE	5089.54	124.135121951	25.0	15.9450929152	50263	428.09	10.4412195122	41.4068292683	1697.68	506.33	855.12	Montgomery
638	4379	WEST DES MOINES	5827.9	86.9835820896	77.0	17.2068675154	50266	414.95	6.19328358209	29.0255223881	1944.71	806.37	1237.62	Buena Vista
639	4380	WEST BRANCH	2851.28	101.831428571	16.0	18.0165306122	52358	204.9	7.31785714286	34.2535714286	959.1	1507.59	1444.04	Story
640	4382	WEST DES MOINES	6611.76	51.654375	77.0	19.4500193793	50265	421.37	3.291953125	17.260859375	2209.39	185.04	755.88	Johnson
641	4384	ADEL	7306.21	73.0621	25.0	17.096152381	50003	596.31	5.9631	24.4386	2443.86	1399.99	2489.73	Marion
642	4385	NEW VIRGINIA	3041.03	101.367666667	91.0	16.2865714286	50210	234.45	7.815	34.0056666667	1020.17	633.71	2271.38	Jackson
643	4386	MARSHALLTOWN	806.37	115.195714286	64.0	22.7114285714	50158	43.35	6.19285714286	38.4171428571	268.92	1949.45	461.73	Pottawattamie
644	4387	SPIRIT LAKE	5081.49	105.864375	30.0	15.2473342269	51360	402.92	8.39416666667	35.3889583333	1698.67	1664.58	489.42	Polk
645	4388	CLIVE	1162.28	58.114	77.0	19.757212766	50325	68.06	3.403	19.393	387.86	800.4	849.75	Henry
646	4392	CLIVE	6300.54	41.18	77.0	17.878463305	50325	408.03	2.6668627451	13.758627451	2105.07	1046.61	1471.68	Jasper
647	4393	CLIVE	4573.5	68.2611940299	77.0	19.1304000812	50325	298.65	4.45746268657	22.8337313433	1529.86	47.72	2411.29	Story
648	4395	ELLSWORTH	6228.02	81.9476315789	40.0	16.2750579574	50075	510.57	6.71802631579	27.6638157895	2102.45	2071.69	2251.34	Montgomery
649	4396	REINBECK	3276.78	117.027857143	38.0	11.9757993197	50669	279.0	9.96428571429	39.2978571429	1100.34	765.5	231.12	Benton
650	4397	ANKENY	3853.84	67.6112280702	77.0	17.4504845447	50021	269.9	4.7350877193	22.5580701754	1285.81	1421.19	726.67	Polk
651	4398	BELMOND	6122.65	122.453	99.0	13.9295222898	50421	598.5	11.97	40.9386	2046.93	1057.13	985.83	Scott
652	4401	MARION	3493.84	75.9530434783	57.0	17.073512125	52302	252.7	5.49347826087	25.3297826087	1165.17	915.34	1231.54	Dickinson
653	4402	RIVERSIDE	11758.64	105.933693694	92.0	16.064482233	52327	947.71	8.53792792793	35.5737837838	3948.69	855.24	348.86	Johnson
654	4404	ANKENY	5360.07	86.4527419355	77.0	15.6392473118	50021	395.55	6.37983870968	28.9493548387	1794.86	1244.25	1713.8	Dubuque
655	4405	ANKENY	5569.77	45.2826829268	77.0	18.3639472469	50021	388.27	3.15666666667	15.142601626	1862.54	1787.49	1619.87	Scott
656	4406	ANKENY	4717.5	89.0094339623	77.0	15.2661432586	50023	375.23	7.07981132075	29.7605660377	1577.31	224.91	1094.31	Poweshiek
657	4408	BOONE	2926.35	117.054	8.0	19.2552	50036	190.1	7.604	39.0332	975.83	754.04	3741.77	Cerro Gordo
658	4409	BOONE	2736.8	124.4	8.0	16.1827597403	50036	225.67	10.2577272727	41.6245454545	915.74	893.6	1281.51	Wright
659	4410	PERRY	5448.37	64.861547619	8.0	15.4757467694	50220	475.03	5.65511904762	21.7478571429	1826.82	1064.46	2224.92	Clinton
660	4411	DE SOTO	6347.84	64.773877551	25.0	16.0805843052	50069	517.08	5.27632653061	21.7224489796	2128.8	1129.34	1109.03	Lee
661	4412	TIPTON	2489.97	52.9780851064	16.0	18.5369452888	52772	176.07	3.74617021277	17.7655319149	834.98	731.52	669.79	Linn
662	4413	WAPELLO	3763.4	104.538888889	58.0	17.4299206349	52653	256.2	7.11666666667	34.8622222222	1255.04	770.02	535.11	Clinton
663	4414	NEOLA	3945.26	73.0603703704	78.0	15.576186067	51559	313.17	5.79944444444	24.4355555556	1319.52	1156.18	1112.52	Black Hawk
664	4415	ACKLEY	3279.11	79.9782926829	42.0	16.9076843022	50601	279.98	6.8287804878	26.8387804878	1100.39	313.22	1659.95	Woodbury
665	4416	CASEY	4060.65	145.023214286	39.0	17.7181632653	50048	257.2	9.18571428571	48.3632142857	1354.17	1096.06	1578.42	Louisa
666	4417	ADAIR	3482.94	145.1225	1.0	16.1732936508	50002	225.0	9.375	48.8141666667	1171.54	152.04	1342.27	Jackson
667	4418	WALNUT	3995.56	102.45025641	78.0	16.1967032967	51577	277.7	7.12051282051	34.2051282051	1334.0	438.54	935.97	Polk
668	4419	LAMONI	4119.09	76.2794444444	27.0	16.8219090406	50140	295.71	5.47611111111	25.562037037	1380.35	6566.6	1576.2	Pottawattamie
669	4420	OTTUMWA	2299.86	46.9359183673	90.0	19.2172079841	52501	135.81	2.77163265306	15.7093877551	769.76	834.48	454.37	Louisa
670	4421	HAMPTON	3017.02	107.750714286	35.0	20.5111363801	50441	180.23	6.43678571429	35.9396428571	1006.31	1974.0	5627.13	Grundy
671	4424	BURLINGTON	2556.84	116.22	29.0	16.2884415584	52601	159.9	7.26818181818	38.7572727273	852.66	891.99	1225.4	Polk
672	4425	COUNCIL BLUFFS	907.77	113.47125	78.0	18.3886458333	51501	77.32	9.665	37.85875	302.87	664.38	3068.3	Cerro Gordo
673	4426	MARSHALLTOWN	28080.78	91.1713636364	64.0	17.1551876037	50158	1939.76	6.29792207792	30.4396103896	9375.4	94.08	1615.36	Jones
674	4427	NORTH LIBERTY	4489.19	77.3998275862	52.0	16.2449885281	52317	325.27	5.60810344828	25.9277586207	1503.81	1682.03	1657.51	Wapello
675	4428	AMES	7771.78	127.406229508	85.0	17.1506323185	50014	527.2	8.64262295082	42.4863934426	2591.67	428.2	943.62	Marion
676	4429	COLFAX	4482.9	112.0725	50.0	17.5096365248	50054	283.13	7.07825	37.46075	1498.43	1254.86	517.68	Clarke
677	4430	FORT DODGE	3339.27	128.433461538	94.0	14.063003663	50501	287.2	11.0461538462	43.3169230769	1126.24	470.49	1503.85	Polk
678	4431	FORT DODGE	2485.68	108.073043478	94.0	12.65436853	50501	207.75	9.03260869565	36.0426086957	828.98	1996.94	1065.42	Polk
679	4432	CORALVILLE	3286.65	82.16625	52.0	17.5689285714	52241	218.95	5.47375	27.39825	1095.93	1170.79	596.43	Marshall
680	4433	PLEASANT HILL	3449.05	73.3840425532	77.0	17.4815027031	50317	273.51	5.81936170213	24.5036170213	1151.67	1193.83	1611.18	Floyd
681	4434	ROCK RAPIDS	6289.96	76.7068292683	60.0	15.4776538908	51246	489.17	5.96548780488	25.6408536585	2102.55	2163.51	1932.1	Tama
682	4435	COUNCIL BLUFFS	3203.52	100.11	78.0	16.3738653274	51501	221.99	6.9371875	33.45375	1070.52	1012.41	1930.58	Scott
683	4436	AMES	9496.7	114.418072289	85.0	19.0860929432	50010	750.95	9.04759036145	38.2445783133	3174.3	420.84	278.52	Linn
684	4437	AMES	4715.8	72.5507692308	85.0	16.2058229288	50010	382.92	5.89107692308	24.1986153846	1572.91	2295.74	356.64	Polk
685	4438	AMES	4877.49	58.0653571429	85.0	18.3028721873	50010	351.67	4.18654761905	19.3675	1626.87	879.6	538.92	Shelby
686	4439	CENTER POINT	8101.08	55.4868493151	57.0	13.0776255708	52213	784.25	5.37157534247	18.6000684932	2715.61	2345.58	581.55	Muscatine
687	4440	COUNCIL BLUFFS	2786.01	107.154230769	78.0	16.0851282051	51503	187.5	7.21153846154	35.7534615385	929.59	884.97	3001.68	Clinton
688	4443	PALO	3795.42	140.571111111	57.0	12.5058906526	52324	321.0	11.8888888889	46.9888888889	1268.7	833.04	562.94	Iowa
689	4444	SLOAN	9311.36	101.210434783	97.0	15.6926371636	51055	672.17	7.30619565217	33.8448913043	3113.73	813.57	2005.74	Polk
690	4445	WEBSTER CITY	3345.92	90.4302702703	40.0	15.1777091377	50595	284.55	7.69054054054	30.2837837838	1120.5	738.62	1208.64	Floyd
691	4446	URBANDALE	9368.6	55.4355029586	77.0	20.9012269264	50322	510.85	3.02278106509	18.4898224852	3124.78	1273.5	1452.17	Des Moines
692	4447	URBANDALE	3984.53	94.8697619048	77.0	16.9102267574	50322	322.9	7.6880952381	31.6514285714	1329.36	3990.74	892.44	Polk
693	4448	URBANDALE	2901.94	93.6109677419	77.0	18.5023302377	50322	165.84	5.34967741935	31.325483871	971.09	2693.46	14686.13	Marshall
694	4449	URBANDALE	2874.88	75.6547368421	77.0	15.7054101229	50322	211.28	5.56	25.4747368421	968.04	937.86	913.68	Linn
695	4450	URBANDALE	4427.06	76.3286206897	77.0	17.8544355501	50323	291.34	5.02310344828	25.5055172414	1479.32	691.32	940.65	Story
696	4451	WEBSTER CITY	5178.37	77.2891044776	40.0	17.6812011372	50595	462.06	6.89641791045	25.9273134328	1737.13	1701.26	490.44	Adair
697	4452	SIOUX CITY	12151.77	86.1827659574	97.0	19.7666034639	51105	798.27	5.6614893617	28.7684397163	4056.35	1166.97	182.3	Jones
698	4453	FOREST CITY	10199.47	72.3366666667	95.0	15.9693473489	50436	832.59	5.90489361702	24.1929787234	3411.21	204.35	1417.6	Jasper
699	4454	SIOUX CITY	3574.36	142.9744	97.0	17.7479619048	51109	245.1	9.804	47.8056	1195.14	765.21	190.32	Black Hawk
700	4455	ELDORA	2061.49	73.6246428571	42.0	19.0572499638	50627	132.13	4.71892857143	24.5514285714	687.44	2312.32	1533.0	Clinton
701	4456	IOWA CITY	6799.37	78.1536781609	52.0	19.724288451	52246	379.59	4.36310344828	26.0712643678	2268.2	1307.12	1266.36	Pottawattamie
702	4457	IOWA CITY	7761.87	110.883857143	52.0	16.0318095238	52240	529.1	7.55857142857	36.9871428571	2589.1	3938.14	1177.5	Johnson
703	4458	JOHNSTON	2596.42	70.1735135135	77.0	19.8742117117	50131	153.02	4.13567567568	23.4051351351	865.99	1980.87	1572.96	Jackson
704	4459	EAGLE GROVE	6792.63	117.114310345	99.0	15.484318555	50533	566.15	9.76120689655	39.3863793103	2284.41	1057.74	1210.2	Polk
705	4461	WINDSOR HEIGHTS	8161.2	55.1432432432	77.0	18.6345596254	50324	518.92	3.50621621622	18.3983783784	2722.96	614.15	1003.5	Polk
706	4462	BUFFALO CENTER	5925.78	51.0843103448	95.0	16.83227422	50424	493.45	4.25387931034	17.1062068966	1984.32	426.27	372.16	Scott
707	4463	GARNER	15712.9	109.117361111	41.0	12.3397486772	50438	1522.75	10.5746527778	36.7281944444	5288.86	846.16	338.34	Dubuque
708	4464	ELDRIDGE	10359.18	86.3265	82.0	20.9162847222	52748	681.75	5.68125	28.862	3463.44	813.08	119.22	Cerro Gordo
709	4466	FAYETTE	10533.66	184.801052632	33.0	15.537786132	52142	775.65	13.6078947368	62.1547368421	3542.82	2140.38	1154.13	Polk
710	4467	MUSCATINE	3292.1	49.8803030303	70.0	16.5093261179	52761	258.93	3.92318181818	16.7590909091	1106.1	1804.5	298.8	Polk
711	4468	MUSCATINE	2400.06	48.9808163265	70.0	15.8368124393	52761	181.3	3.7	16.3673469388	802.0	1767.57	90.0	Warren
712	4470	WATERLOO	1954.95	75.1903846154	7.0	14.3801831502	50703	170.24	6.54769230769	25.2473076923	656.43	1799.39	238.8	Cedar
713	4471	WATERLOO	2940.22	94.8458064516	7.0	17.4944935778	50702	212.01	6.83903225806	31.7738709677	984.99	683.56	585.21	Scott
714	4472	CENTERVILLE	7584.0	79.0	4.0	16.1671944392	52544	626.79	6.5290625	26.4035416667	2534.74	121.31	538.32	Polk
715	4473	PANORA	8786.04	146.434	39.0	15.9168888889	50216	631.5	10.525	48.9076666667	2934.46	4003.96	221.28	Black Hawk
716	4474	COUNCIL BLUFFS	5576.74	109.347843137	78.0	19.4104014939	51501	329.7	6.46470588235	36.5347058824	1863.27	413.22	648.42	Polk
717	4475	COUNCIL BLUFFS	4981.68	90.576	78.0	18.9452987013	51501	311.1	5.65636363636	30.2170909091	1661.94	10277.64	834.84	Pottawattamie
718	4476	COUNCIL BLUFFS	4612.21	94.1267346939	78.0	17.2352052189	51501	335.88	6.85469387755	31.4144897959	1539.31	1794.01	604.25	Linn
719	4477	COUNCIL BLUFFS	2442.84	93.9553846154	78.0	19.2295970696	51503	169.05	6.50192307692	31.3369230769	814.76	1261.49	1237.64	Grundy
720	4478	DES MOINES	21716.41	76.7364310954	77.0	17.155138604	50315	1626.13	5.74604240283	25.612614841	7248.37	1130.97	539.16	Linn
721	4480	CLINTON	5702.76	142.569	23.0	20.9561071429	52732	280.35	7.00875	47.59725	1903.89	704.36	959.01	Dickinson
722	4481	IOWA CITY	37161.77	142.382260536	52.0	19.6060623061	52240	2525.54	9.67639846743	47.5026819923	12398.2	1173.54	551.0	Warren
723	4482	INDIANOLA	17178.37	178.941354167	91.0	15.3971211426	50125	1692.4	17.6291666667	61.270625	5881.98	2463.32	175.2	Linn
724	4485	SANBORN	6501.29	44.8364827586	71.0	15.3720846393	51248	541.22	3.73255172414	14.9560689655	2168.63	887.16	289.8	Story
725	4487	CEDAR RAPIDS	3543.99	88.59975	57.0	16.677952381	52402	268.52	6.713	29.54775	1181.91	1485.82	689.22	Cerro Gordo
726	4488	CEDAR RAPIDS	704.36	54.1815384615	57.0	13.073992674	52404	71.0	5.46153846154	18.0784615385	235.02	639.06	138.6	Buchanan
727	4489	CEDAR RAPIDS	3111.41	141.427727273	57.0	16.3395670996	52405	277.9	12.6318181818	47.1709090909	1037.76	1674.74	1871.17	Scott
728	4490	CEDAR RAPIDS	8556.92	60.26	57.0	18.7305836676	52404	525.22	3.69873239437	20.141971831	2860.16	1545.38	551.4	Polk
729	4491	CEDAR RAPIDS	4665.86	97.2054166667	57.0	15.921547619	52403	347.4	7.2375	32.4866666667	1559.36	133.65	2240.13	Adair
730	4492	CEDAR RAPIDS	4376.09	109.40225	57.0	19.915297619	52404	279.17	6.97925	36.50025	1460.01	382.9	277.68	Crawford
731	4493	CEDAR RAPIDS	4565.55	126.820833333	57.0	18.2274140212	52404	305.47	8.48527777778	42.3636111111	1525.09	945.64	755.16	Union
